time,longitude,latitude,Wind Speed Hourly (m/s),rhoa
2023-03-04 14:00:00,4.0,53.0,8.389251430790816,1.226
2023-03-04 15:00:00,4.0,53.0,8.385944222685307,1.225
2023-03-04 16:00:00,4.0,53.0,8.206014914068604,1.225
2023-03-04 17:00:00,4.0,53.0,8.347364291170583,1.226
2023-03-04 18:00:00,4.0,53.0,8.46743469037178,1.227
2023-03-04 19:00:00,4.0,53.0,8.568420327945239,1.228
2023-03-04 20:00:00,4.0,53.0,8.425833187010504,1.23
2023-03-04 21:00:00,4.0,53.0,8.193626333510952,1.232
2023-03-04 22:00:00,4.0,53.0,8.17522774359057,1.234
2023-03-04 23:00:00,4.0,53.0,8.058618391093177,1.236
2023-03-05 00:00:00,4.0,53.0,8.02462054373475,1.238
2023-03-05 01:00:00,4.0,53.0,7.7163747681879515,1.241
2023-03-05 02:00:00,4.0,53.0,7.174227524938358,1.242
2023-03-05 03:00:00,4.0,53.0,7.055853242269999,1.243
2023-03-05 04:00:00,4.0,53.0,7.205806043423794,1.244
2023-03-05 05:00:00,4.0,53.0,7.244109213907819,1.244
2023-03-05 06:00:00,4.0,53.0,6.943028989457779,1.245
2023-03-05 07:00:00,4.0,53.0,6.565733997414109,1.245
2023-03-05 08:00:00,4.0,53.0,6.218467275362806,1.246
2023-03-05 09:00:00,4.0,53.0,5.547622550583599,1.246
2023-03-05 10:00:00,4.0,53.0,4.476342945822105,1.246
2023-03-05 11:00:00,4.0,53.0,4.2715376191783205,1.246
2023-03-05 12:00:00,4.0,53.0,4.300502731723604,1.246
2023-03-05 13:00:00,4.0,53.0,4.69055816776189,1.245
2023-03-05 14:00:00,4.0,53.0,5.452402198323756,1.244
2023-03-05 15:00:00,4.0,53.0,5.833852252698706,1.243
2023-03-05 16:00:00,4.0,53.0,6.172116658912349,1.242
2023-03-05 17:00:00,4.0,53.0,6.692393932463162,1.241
2023-03-05 18:00:00,4.0,53.0,6.909171826610697,1.241
2023-03-05 19:00:00,4.0,53.0,6.971360526556079,1.241
2023-03-05 20:00:00,4.0,53.0,7.113896502111387,1.241
2023-03-05 21:00:00,4.0,53.0,7.642945268637579,1.241
2023-03-05 22:00:00,4.0,53.0,8.61406013826467,1.242
2023-03-05 23:00:00,4.0,53.0,8.821534267101397,1.243
2023-03-06 00:00:00,4.0,53.0,8.98518818436985,1.243
2023-03-06 01:00:00,4.0,53.0,8.481060837233052,1.242
2023-03-06 02:00:00,4.0,53.0,7.642189855787895,1.241
2023-03-06 03:00:00,4.0,53.0,6.652877553642147,1.239
2023-03-06 04:00:00,4.0,53.0,5.643216773665545,1.238
2023-03-06 05:00:00,4.0,53.0,4.849045441465605,1.237
2023-03-06 06:00:00,4.0,53.0,4.080302762148126,1.234
2023-03-06 07:00:00,4.0,53.0,2.928924908974717,1.232
2023-03-06 08:00:00,4.0,53.0,1.3146476181636757,1.231
2023-03-06 09:00:00,4.0,53.0,1.5126009012521537,1.23
2023-03-06 10:00:00,4.0,53.0,4.408541735787584,1.229
2023-03-06 11:00:00,4.0,53.0,6.854845325487104,1.228
2023-03-06 12:00:00,4.0,53.0,9.463968803249191,1.226
2023-03-06 13:00:00,4.0,53.0,11.373047694403283,1.225
2023-03-06 14:00:00,4.0,53.0,13.301254515848239,1.223
2023-03-06 15:00:00,4.0,53.0,14.171792737436363,1.221
2023-03-06 16:00:00,4.0,53.0,14.246379225146445,1.219
2023-03-06 17:00:00,4.0,53.0,13.612869157782626,1.218
2023-03-06 18:00:00,4.0,53.0,13.380476711393035,1.217
2023-03-06 19:00:00,4.0,53.0,13.817230295837577,1.217
2023-03-06 20:00:00,4.0,53.0,12.51180925003047,1.217
2023-03-06 21:00:00,4.0,53.0,10.429799336748983,1.217
2023-03-06 22:00:00,4.0,53.0,9.995799059197221,1.216
2023-03-06 23:00:00,4.0,53.0,11.880527308706254,1.215
2023-03-07 00:00:00,4.0,53.0,13.020771673381377,1.214
2023-03-07 01:00:00,4.0,53.0,13.368644179744857,1.213
2023-03-07 02:00:00,4.0,53.0,13.827744252078324,1.213
2023-03-07 03:00:00,4.0,53.0,13.282183637780694,1.213
2023-03-07 04:00:00,4.0,53.0,11.889002436693595,1.214
2023-03-07 05:00:00,4.0,53.0,10.451963840409118,1.216
2023-03-07 06:00:00,4.0,53.0,9.430065187634279,1.221
2023-03-07 07:00:00,4.0,53.0,9.00278276803836,1.224
2023-03-07 08:00:00,4.0,53.0,8.713094670299665,1.225
2023-03-07 09:00:00,4.0,53.0,8.202781193604068,1.226
2023-03-07 10:00:00,4.0,53.0,9.480615067558125,1.226
2023-03-07 11:00:00,4.0,53.0,9.319286410925116,1.224
2023-03-07 12:00:00,4.0,53.0,8.692302461325417,1.222
2023-03-07 13:00:00,4.0,53.0,8.402542743144622,1.22
2023-03-07 14:00:00,4.0,53.0,8.433891901012782,1.219
2023-03-07 15:00:00,4.0,53.0,8.632597531144931,1.217
2023-03-07 16:00:00,4.0,53.0,8.556431162796102,1.218
2023-03-07 17:00:00,4.0,53.0,7.991924304144556,1.221
2023-03-07 18:00:00,4.0,53.0,7.712645024319356,1.224
2023-03-07 19:00:00,4.0,53.0,7.630426048076493,1.227
2023-03-07 20:00:00,4.0,53.0,7.3317546275228285,1.228
2023-03-07 21:00:00,4.0,53.0,7.154943867237606,1.229
2023-03-07 22:00:00,4.0,53.0,9.187737406061864,1.232
2023-03-07 23:00:00,4.0,53.0,8.085393693450355,1.233
2023-03-08 00:00:00,4.0,53.0,6.712356435491935,1.234
2023-03-08 01:00:00,4.0,53.0,5.507224042632466,1.238
2023-03-08 02:00:00,4.0,53.0,4.16061065203488,1.24
2023-03-08 03:00:00,4.0,53.0,3.1095185569735997,1.242
2023-03-08 04:00:00,4.0,53.0,2.007631799917276,1.244
2023-03-08 05:00:00,4.0,53.0,1.5653971450949027,1.247
2023-03-08 06:00:00,4.0,53.0,2.272755845399667,1.25
2023-03-08 07:00:00,4.0,53.0,3.552691077987704,1.252
2023-03-08 08:00:00,4.0,53.0,4.564860353332761,1.254
2023-03-08 09:00:00,4.0,53.0,5.288225790812103,1.255
2023-03-08 10:00:00,4.0,53.0,5.5843588136126865,1.257
2023-03-08 11:00:00,4.0,53.0,6.103548241766047,1.257
2023-03-08 12:00:00,4.0,53.0,6.301723976330599,1.258
2023-03-08 13:00:00,4.0,53.0,6.838880520548967,1.258
2023-03-08 14:00:00,4.0,53.0,7.131094320510931,1.257
2023-03-08 15:00:00,4.0,53.0,7.572249382301466,1.255
2023-03-08 16:00:00,4.0,53.0,8.038375994335254,1.252
2023-03-08 17:00:00,4.0,53.0,8.443546219151958,1.249
2023-03-08 18:00:00,4.0,53.0,8.90663509133686,1.247
2023-03-08 19:00:00,4.0,53.0,9.17188522604841,1.246
2023-03-08 20:00:00,4.0,53.0,9.464266087363923,1.246
2023-03-08 21:00:00,4.0,53.0,9.423648391211575,1.245
2023-03-08 22:00:00,4.0,53.0,7.9844223183202585,1.246
2023-03-08 23:00:00,4.0,53.0,7.647380756446424,1.244
2023-03-09 00:00:00,4.0,53.0,7.827351029513173,1.238
2023-03-09 01:00:00,4.0,53.0,7.563255420263934,1.236
2023-03-09 02:00:00,4.0,53.0,7.132424013711273,1.238
2023-03-09 03:00:00,4.0,53.0,7.0041866793117205,1.241
2023-03-09 04:00:00,4.0,53.0,6.9991535070606865,1.243
2023-03-09 05:00:00,4.0,53.0,6.952445912523126,1.244
2023-03-09 06:00:00,4.0,53.0,7.031708421941809,1.246
2023-03-09 07:00:00,4.0,53.0,6.209522086600339,1.247
2023-03-09 08:00:00,4.0,53.0,6.24211066706179,1.247
2023-03-09 09:00:00,4.0,53.0,6.198492931391316,1.247
2023-03-09 10:00:00,4.0,53.0,6.19182896727871,1.247
2023-03-09 11:00:00,4.0,53.0,5.879648550989343,1.249
2023-03-09 12:00:00,4.0,53.0,5.775071603116122,1.245
2023-03-09 13:00:00,4.0,53.0,6.473107554291765,1.24
2023-03-09 14:00:00,4.0,53.0,7.458926382792591,1.24
2023-03-09 15:00:00,4.0,53.0,7.574546007452862,1.241
2023-03-09 16:00:00,4.0,53.0,8.977582614250696,1.243
2023-03-09 17:00:00,4.0,53.0,10.96140441602564,1.245
2023-03-09 18:00:00,4.0,53.0,11.938104724702612,1.246
2023-03-09 19:00:00,4.0,53.0,12.650748090893302,1.248
2023-03-09 20:00:00,4.0,53.0,13.03371751639399,1.25
2023-03-09 21:00:00,4.0,53.0,13.830742749292387,1.252
2023-03-09 22:00:00,4.0,53.0,14.87677420074428,1.252
2023-03-09 23:00:00,4.0,53.0,14.431927318243018,1.253
2023-03-10 00:00:00,4.0,53.0,13.89857371150975,1.253
2023-03-10 01:00:00,4.0,53.0,13.586647930099618,1.252
2023-03-10 02:00:00,4.0,53.0,14.1753408965573,1.252
2023-03-10 03:00:00,4.0,53.0,14.6126684623989,1.251
2023-03-10 04:00:00,4.0,53.0,15.261757630305702,1.252
2023-03-10 05:00:00,4.0,53.0,15.567721134253974,1.254
2023-03-10 06:00:00,4.0,53.0,15.721917329428353,1.256
2023-03-10 07:00:00,4.0,53.0,16.17866509095548,1.257
2023-03-10 08:00:00,4.0,53.0,16.6271790537586,1.257
2023-03-10 09:00:00,4.0,53.0,17.116467504604437,1.256
2023-03-10 10:00:00,4.0,53.0,17.217398625325675,1.255
2023-03-10 11:00:00,4.0,53.0,16.657256137862507,1.255
2023-03-10 12:00:00,4.0,53.0,15.936939158946343,1.258
2023-03-10 13:00:00,4.0,53.0,16.468892286138036,1.26
2023-03-10 14:00:00,4.0,53.0,17.21532640578661,1.26
2023-03-10 15:00:00,4.0,53.0,17.006690144274287,1.262
2023-03-10 16:00:00,4.0,53.0,15.676980785540854,1.262
2023-03-10 17:00:00,4.0,53.0,15.327908411439807,1.26
2023-03-10 18:00:00,4.0,53.0,14.715841447298596,1.257
2023-03-10 19:00:00,4.0,53.0,14.82275692950114,1.255
2023-03-10 20:00:00,4.0,53.0,14.806157039816613,1.255
2023-03-10 21:00:00,4.0,53.0,14.231948544099543,1.257
2023-03-10 22:00:00,4.0,53.0,12.820046151916404,1.259
2023-03-10 23:00:00,4.0,53.0,10.931002083588439,1.26
2023-03-11 00:00:00,4.0,53.0,10.520428023845676,1.26
2023-03-11 01:00:00,4.0,53.0,10.327093302052946,1.261
2023-03-11 02:00:00,4.0,53.0,9.56773479722545,1.263
2023-03-11 03:00:00,4.0,53.0,8.477528940750416,1.266
2023-03-11 04:00:00,4.0,53.0,6.907259024736342,1.265
2023-03-11 05:00:00,4.0,53.0,5.872321564783325,1.262
2023-03-11 06:00:00,4.0,53.0,4.8697543082822445,1.262
2023-03-11 07:00:00,4.0,53.0,4.459201370374001,1.262
2023-03-11 08:00:00,4.0,53.0,4.797343739129163,1.262
2023-03-11 09:00:00,4.0,53.0,4.693818032330862,1.262
2023-03-11 10:00:00,4.0,53.0,5.2948536300798095,1.264
2023-03-11 11:00:00,4.0,53.0,6.645990916594175,1.265
2023-03-11 12:00:00,4.0,53.0,7.584758411345629,1.264
2023-03-11 13:00:00,4.0,53.0,7.709561787642715,1.264
2023-03-11 14:00:00,4.0,53.0,8.070805834406293,1.265
2023-03-11 15:00:00,4.0,53.0,7.748270258293387,1.265
2023-03-11 16:00:00,4.0,53.0,6.614170948742608,1.267
2023-03-11 17:00:00,4.0,53.0,5.605502504027833,1.268
2023-03-11 18:00:00,4.0,53.0,4.462078974250071,1.27
2023-03-11 19:00:00,4.0,53.0,3.3335594863584617,1.27
2023-03-11 20:00:00,4.0,53.0,3.1800286050875424,1.27
2023-03-11 21:00:00,4.0,53.0,3.63204215221868,1.269
2023-03-11 22:00:00,4.0,53.0,4.298602788721385,1.267
2023-03-11 23:00:00,4.0,53.0,5.583574226632686,1.265
2023-03-12 00:00:00,4.0,53.0,7.046114619510389,1.262
2023-03-12 01:00:00,4.0,53.0,8.73024620753534,1.26
2023-03-12 02:00:00,4.0,53.0,10.653765689489832,1.259
2023-03-12 03:00:00,4.0,53.0,11.101164066372334,1.257
2023-03-12 04:00:00,4.0,53.0,11.796746559116405,1.257
2023-03-12 05:00:00,4.0,53.0,12.092604534177502,1.256
2023-03-12 06:00:00,4.0,53.0,11.91571085465663,1.254
2023-03-12 07:00:00,4.0,53.0,11.483788014488962,1.251
2023-03-12 08:00:00,4.0,53.0,11.055687031884613,1.248
2023-03-12 09:00:00,4.0,53.0,12.858623431995227,1.246
2023-03-12 10:00:00,4.0,53.0,14.943708011573088,1.245
2023-03-12 11:00:00,4.0,53.0,13.579883416150683,1.244
2023-03-12 12:00:00,4.0,53.0,13.064325894503522,1.242
2023-03-12 13:00:00,4.0,53.0,13.67134830371657,1.239
2023-03-12 14:00:00,4.0,53.0,15.24356379670932,1.236
2023-03-12 15:00:00,4.0,53.0,14.201294204025057,1.235
2023-03-12 16:00:00,4.0,53.0,13.510687715602801,1.237
2023-03-12 17:00:00,4.0,53.0,13.93946571467356,1.238
2023-03-12 18:00:00,4.0,53.0,14.02068830707203,1.241
2023-03-12 19:00:00,4.0,53.0,14.184628460542612,1.243
2023-03-12 20:00:00,4.0,53.0,15.708808104922584,1.244
2023-03-12 21:00:00,4.0,53.0,15.766642834480912,1.242
2023-03-12 22:00:00,4.0,53.0,16.357023045692543,1.24
2023-03-12 23:00:00,4.0,53.0,17.480113234311766,1.239
2023-03-13 00:00:00,4.0,53.0,16.89257556425992,1.238
2023-03-13 01:00:00,4.0,53.0,18.02925011208125,1.238
2023-03-13 02:00:00,4.0,53.0,19.34778368430223,1.237
2023-03-13 03:00:00,4.0,53.0,20.83077498199724,1.236
2023-03-13 04:00:00,4.0,53.0,21.887167950821862,1.235
2023-03-13 05:00:00,4.0,53.0,22.22332581480915,1.234
2023-03-13 06:00:00,4.0,53.0,23.148033877653244,1.233
2023-03-13 07:00:00,4.0,53.0,22.49192611702388,1.232
2023-03-13 08:00:00,4.0,53.0,22.651933924361057,1.231
2023-03-13 09:00:00,4.0,53.0,23.030980985013176,1.231
2023-03-13 10:00:00,4.0,53.0,22.71435559996746,1.231
2023-03-13 11:00:00,4.0,53.0,23.478299121287577,1.23
2023-03-13 12:00:00,4.0,53.0,24.488337322148872,1.23
2023-03-13 13:00:00,4.0,53.0,24.46455188442868,1.231
2023-03-13 14:00:00,4.0,53.0,24.191956669710393,1.233
2023-03-13 15:00:00,4.0,53.0,23.560183157781182,1.233
2023-03-13 16:00:00,4.0,53.0,22.298324713819074,1.235
2023-03-13 17:00:00,4.0,53.0,21.86916929958871,1.237
2023-03-13 18:00:00,4.0,53.0,21.188318332397742,1.238
2023-03-13 19:00:00,4.0,53.0,20.578410285264518,1.24
2023-03-13 20:00:00,4.0,53.0,20.125496011058953,1.242
2023-03-13 21:00:00,4.0,53.0,19.59213401081411,1.243
2023-03-13 22:00:00,4.0,53.0,18.32549657932808,1.245
2023-03-13 23:00:00,4.0,53.0,17.775997360219748,1.246
2023-03-14 00:00:00,4.0,53.0,17.444288027527588,1.247
2023-03-14 01:00:00,4.0,53.0,16.823034654905506,1.247
2023-03-14 02:00:00,4.0,53.0,17.103019923269425,1.247
2023-03-14 03:00:00,4.0,53.0,17.228954857431592,1.246
2023-03-14 04:00:00,4.0,53.0,12.667033120073294,1.245
2023-03-14 05:00:00,4.0,53.0,13.248751475523084,1.242
2023-03-14 06:00:00,4.0,53.0,15.105682971214055,1.241
2023-03-14 07:00:00,4.0,53.0,14.573807850972928,1.239
2023-03-14 08:00:00,4.0,53.0,14.30585171225412,1.235
2023-03-14 09:00:00,4.0,53.0,14.34042664287631,1.23
2023-03-14 10:00:00,4.0,53.0,13.05772298098769,1.224
2023-03-14 11:00:00,4.0,53.0,12.697487405082175,1.22
2023-03-14 12:00:00,4.0,53.0,12.129523639269937,1.22
2023-03-14 13:00:00,4.0,53.0,12.202883140983468,1.224
2023-03-14 14:00:00,4.0,53.0,12.581497525617095,1.227
2023-03-14 15:00:00,4.0,53.0,13.125223425098186,1.229
2023-03-14 16:00:00,4.0,53.0,13.251995372232921,1.232
2023-03-14 17:00:00,4.0,53.0,13.973145468990605,1.233
2023-03-14 18:00:00,4.0,53.0,14.03633969429105,1.235
2023-03-14 19:00:00,4.0,53.0,13.373512887142741,1.236
2023-03-14 20:00:00,4.0,53.0,12.348992295212751,1.237
2023-03-14 21:00:00,4.0,53.0,11.669780946546561,1.238
2023-03-14 22:00:00,4.0,53.0,12.429820242085558,1.239
2023-03-14 23:00:00,4.0,53.0,11.052880560030838,1.239
2023-03-15 00:00:00,4.0,53.0,9.812139249972306,1.239
2023-03-15 01:00:00,4.0,53.0,8.733033050760698,1.239
2023-03-15 02:00:00,4.0,53.0,8.526100080382244,1.242
2023-03-15 03:00:00,4.0,53.0,8.421332826744587,1.244
2023-03-15 04:00:00,4.0,53.0,7.520807678422417,1.244
2023-03-15 05:00:00,4.0,53.0,6.387704318553439,1.242
2023-03-15 06:00:00,4.0,53.0,5.65730247569675,1.236
2023-03-15 07:00:00,4.0,53.0,5.669211745362124,1.228
2023-03-15 08:00:00,4.0,53.0,4.948836339225247,1.225
2023-03-15 09:00:00,4.0,53.0,4.210170812394038,1.225
2023-03-15 10:00:00,4.0,53.0,5.70257384897838,1.226
2023-03-15 11:00:00,4.0,53.0,7.349831170126896,1.227
2023-03-15 12:00:00,4.0,53.0,8.399050862566208,1.229
2023-03-15 13:00:00,4.0,53.0,9.11529541692671,1.23
2023-03-15 14:00:00,4.0,53.0,9.386257762502186,1.231
2023-03-15 15:00:00,4.0,53.0,9.975177666454332,1.233
2023-03-15 16:00:00,4.0,53.0,10.068495957933717,1.235
2023-03-15 17:00:00,4.0,53.0,9.577061809199783,1.237
2023-03-15 18:00:00,4.0,53.0,9.059807212833162,1.24
2023-03-15 19:00:00,4.0,53.0,8.529659984066694,1.241
2023-03-15 20:00:00,4.0,53.0,8.258219291636534,1.243
2023-03-15 21:00:00,4.0,53.0,9.021185157103206,1.244
2023-03-15 22:00:00,4.0,53.0,10.661243504420273,1.245
2023-03-15 23:00:00,4.0,53.0,11.690913791112232,1.246
2023-03-16 00:00:00,4.0,53.0,11.99912516587372,1.246
2023-03-16 01:00:00,4.0,53.0,12.153783651031727,1.246
2023-03-16 02:00:00,4.0,53.0,12.485675207546253,1.247
2023-03-16 03:00:00,4.0,53.0,13.827575572471634,1.249
2023-03-16 04:00:00,4.0,53.0,14.63536348340422,1.25
2023-03-16 05:00:00,4.0,53.0,15.116862010405923,1.249
2023-03-16 06:00:00,4.0,53.0,15.706653846490058,1.246
2023-03-16 07:00:00,4.0,53.0,17.024212995547792,1.24
2023-03-16 08:00:00,4.0,53.0,17.70597054888151,1.235
2023-03-16 09:00:00,4.0,53.0,17.355913561931544,1.232
2023-03-16 10:00:00,4.0,53.0,16.389912675535264,1.232
2023-03-16 11:00:00,4.0,53.0,16.077987302804516,1.231
2023-03-16 12:00:00,4.0,53.0,15.816103442067854,1.229
2023-03-16 13:00:00,4.0,53.0,15.57957050141095,1.228
2023-03-16 14:00:00,4.0,53.0,15.214225888616715,1.226
2023-03-16 15:00:00,4.0,53.0,14.819991770174246,1.224
2023-03-16 16:00:00,4.0,53.0,14.560067693787978,1.222
2023-03-16 17:00:00,4.0,53.0,14.468140552574603,1.222
2023-03-16 18:00:00,4.0,53.0,13.93629825330739,1.222
2023-03-16 19:00:00,4.0,53.0,13.93749410824706,1.222
2023-03-16 20:00:00,4.0,53.0,14.275154788120108,1.221
2023-03-16 21:00:00,4.0,53.0,14.053298856939413,1.22
2023-03-16 22:00:00,4.0,53.0,14.525462681111948,1.219
2023-03-16 23:00:00,4.0,53.0,14.763318748757435,1.218
2023-03-17 00:00:00,4.0,53.0,14.264543708766759,1.219
2023-03-17 01:00:00,4.0,53.0,13.54724590865606,1.222
2023-03-17 02:00:00,4.0,53.0,12.598525155445083,1.229
2023-03-17 03:00:00,4.0,53.0,11.724265370565524,1.234
2023-03-17 04:00:00,4.0,53.0,11.988095619726867,1.235
2023-03-17 05:00:00,4.0,53.0,12.493089868676806,1.237
2023-03-17 06:00:00,4.0,53.0,11.566867325504038,1.239
2023-03-17 07:00:00,4.0,53.0,10.95924315098243,1.241
2023-03-17 08:00:00,4.0,53.0,10.604452674143623,1.242
2023-03-17 09:00:00,4.0,53.0,10.24779004366587,1.243
2023-03-17 10:00:00,4.0,53.0,9.711519155747112,1.244
2023-03-17 11:00:00,4.0,53.0,9.992001135682296,1.245
2023-03-17 12:00:00,4.0,53.0,7.592479227348254,1.246
2023-03-17 13:00:00,4.0,53.0,8.109541016716344,1.246
2023-03-17 14:00:00,4.0,53.0,6.876856587660148,1.245
2023-03-17 15:00:00,4.0,53.0,5.605289600001043,1.244
2023-03-17 16:00:00,4.0,53.0,4.260962525028954,1.244
2023-03-17 17:00:00,4.0,53.0,4.180691681576934,1.245
2023-03-17 18:00:00,4.0,53.0,5.397560912816907,1.246
2023-03-17 19:00:00,4.0,53.0,4.865661247762553,1.247
2023-03-17 20:00:00,4.0,53.0,4.180429607415533,1.251
2023-03-17 21:00:00,4.0,53.0,5.186623314615243,1.252
2023-03-17 22:00:00,4.0,53.0,5.719257382742693,1.251
2023-03-17 23:00:00,4.0,53.0,7.43921943153133,1.251
2023-03-18 00:00:00,4.0,53.0,7.279773482083288,1.252
2023-03-18 01:00:00,4.0,53.0,7.228219210883081,1.254
2023-03-18 02:00:00,4.0,53.0,7.354730102091378,1.255
2023-03-18 03:00:00,4.0,53.0,7.4522403736752,1.256
2023-03-18 04:00:00,4.0,53.0,7.092751350190571,1.258
2023-03-18 05:00:00,4.0,53.0,7.070454496489497,1.26
2023-03-18 06:00:00,4.0,53.0,6.994643341897788,1.262
2023-03-18 07:00:00,4.0,53.0,7.871106737962477,1.263
2023-03-18 08:00:00,4.0,53.0,8.942422075956234,1.264
2023-03-18 09:00:00,4.0,53.0,9.419893277120112,1.265
2023-03-18 10:00:00,4.0,53.0,8.865983538323151,1.266
2023-03-18 11:00:00,4.0,53.0,9.079932850895789,1.266
2023-03-18 12:00:00,4.0,53.0,8.625071948241056,1.267
2023-03-18 13:00:00,4.0,53.0,10.051638183232566,1.267
2023-03-18 14:00:00,4.0,53.0,10.188803513400034,1.268
2023-03-18 15:00:00,4.0,53.0,9.019866379652179,1.268
2023-03-18 16:00:00,4.0,53.0,8.315007787341735,1.269
2023-03-18 17:00:00,4.0,53.0,8.826128679052404,1.27
2023-03-18 18:00:00,4.0,53.0,10.758522031378774,1.271
2023-03-18 19:00:00,4.0,53.0,11.259430120131581,1.272
2023-03-18 20:00:00,4.0,53.0,11.135110464364812,1.273
2023-03-18 21:00:00,4.0,53.0,11.110745458273806,1.273
2023-03-18 22:00:00,4.0,53.0,10.549049926083695,1.274
2023-03-18 23:00:00,4.0,53.0,10.70551694651119,1.275
2023-03-19 00:00:00,4.0,53.0,10.345677633126302,1.275
2023-03-19 01:00:00,4.0,53.0,9.509880447683884,1.275
2023-03-19 02:00:00,4.0,53.0,8.996172060170663,1.275
2023-03-19 03:00:00,4.0,53.0,9.083332736740502,1.275
2023-03-19 04:00:00,4.0,53.0,8.57230373413086,1.275
2023-03-19 05:00:00,4.0,53.0,7.513862179265322,1.274
2023-03-19 06:00:00,4.0,53.0,6.432428570253778,1.274
2023-03-19 07:00:00,4.0,53.0,6.015934772182482,1.274
2023-03-19 08:00:00,4.0,53.0,6.126240387620345,1.274
2023-03-19 09:00:00,4.0,53.0,5.775049055174878,1.273
2023-03-19 10:00:00,4.0,53.0,5.025743913130941,1.272
2023-03-19 11:00:00,4.0,53.0,4.807780524515832,1.271
2023-03-19 12:00:00,4.0,53.0,4.742083353300259,1.27
2023-03-19 13:00:00,4.0,53.0,5.574073936515322,1.268
2023-03-19 14:00:00,4.0,53.0,5.579463624032437,1.268
2023-03-19 15:00:00,4.0,53.0,4.888047617202403,1.268
2023-03-19 16:00:00,4.0,53.0,7.0268042206341015,1.27
2023-03-19 17:00:00,4.0,53.0,6.482571716294504,1.271
2023-03-19 18:00:00,4.0,53.0,6.149588260368918,1.272
2023-03-19 19:00:00,4.0,53.0,5.406772514935521,1.272
2023-03-19 20:00:00,4.0,53.0,5.712282546882886,1.272
2023-03-19 21:00:00,4.0,53.0,6.890209638896564,1.271
2023-03-19 22:00:00,4.0,53.0,7.99115834229981,1.271
2023-03-19 23:00:00,4.0,53.0,8.822311198391969,1.27
2023-03-20 00:00:00,4.0,53.0,8.728854616867922,1.27
2023-03-20 01:00:00,4.0,53.0,9.569836322807367,1.27
2023-03-20 02:00:00,4.0,53.0,10.150081419985488,1.271
2023-03-20 03:00:00,4.0,53.0,10.634319942837452,1.271
2023-03-20 04:00:00,4.0,53.0,11.393035997392507,1.271
2023-03-20 05:00:00,4.0,53.0,11.220929401000975,1.27
2023-03-20 06:00:00,4.0,53.0,10.979875869288314,1.271
2023-03-20 07:00:00,4.0,53.0,10.869409658986363,1.271
2023-03-20 08:00:00,4.0,53.0,11.008491894632686,1.272
2023-03-20 09:00:00,4.0,53.0,11.072229386597282,1.272
2023-03-20 10:00:00,4.0,53.0,10.967366700260392,1.273
2023-03-20 11:00:00,4.0,53.0,11.150795887874196,1.274
2023-03-20 12:00:00,4.0,53.0,10.305338268625873,1.274
2023-03-20 13:00:00,4.0,53.0,9.765843051787872,1.274
2023-03-20 14:00:00,4.0,53.0,9.229414047272495,1.273
2023-03-20 15:00:00,4.0,53.0,9.014464120013757,1.273
2023-03-20 16:00:00,4.0,53.0,8.490240005567793,1.273
2023-03-20 17:00:00,4.0,53.0,8.379882410005441,1.273
2023-03-20 18:00:00,4.0,53.0,7.940580542618015,1.274
2023-03-20 19:00:00,4.0,53.0,8.261316301109328,1.274
2023-03-20 20:00:00,4.0,53.0,9.169260325803723,1.274
2023-03-20 21:00:00,4.0,53.0,9.835899361842007,1.274
2023-03-20 22:00:00,4.0,53.0,10.296900169155005,1.274
2023-03-20 23:00:00,4.0,53.0,9.614466356532818,1.273
2023-03-21 00:00:00,4.0,53.0,10.216495191493246,1.273
2023-03-21 01:00:00,4.0,53.0,10.351488497685207,1.273
2023-03-21 02:00:00,4.0,53.0,10.72709907058259,1.273
2023-03-21 03:00:00,4.0,53.0,10.375634267752364,1.273
2023-03-21 04:00:00,4.0,53.0,10.539917524187743,1.273
2023-03-21 05:00:00,4.0,53.0,11.79015712816283,1.273
2023-03-21 06:00:00,4.0,53.0,11.619069643193187,1.274
2023-03-21 07:00:00,4.0,53.0,12.107979434747062,1.275
2023-03-21 08:00:00,4.0,53.0,12.678564510295885,1.276
2023-03-21 09:00:00,4.0,53.0,13.411618232767065,1.277
2023-03-21 10:00:00,4.0,53.0,13.3699820956611,1.278
2023-03-21 11:00:00,4.0,53.0,13.433342011792922,1.278
2023-03-21 12:00:00,4.0,53.0,13.56650906307526,1.278
2023-03-21 13:00:00,4.0,53.0,13.999452452075326,1.277
2023-03-21 14:00:00,4.0,53.0,14.182903895046481,1.276
2023-03-21 15:00:00,4.0,53.0,14.845135568727741,1.276
2023-03-21 16:00:00,4.0,53.0,15.784094735242705,1.275
2023-03-21 17:00:00,4.0,53.0,15.761223889429328,1.275
2023-03-21 18:00:00,4.0,53.0,15.773554940739176,1.276
2023-03-21 19:00:00,4.0,53.0,15.896566335218276,1.276
2023-03-21 20:00:00,4.0,53.0,15.601488731581043,1.275
2023-03-21 21:00:00,4.0,53.0,15.437531019321288,1.275
2023-03-21 22:00:00,4.0,53.0,16.382437749650286,1.274
2023-03-21 23:00:00,4.0,53.0,16.260199144025677,1.273
2023-03-22 00:00:00,4.0,53.0,16.40066778187243,1.274
2023-03-22 01:00:00,4.0,53.0,16.47151938422101,1.275
2023-03-22 02:00:00,4.0,53.0,16.07451192397612,1.276
2023-03-22 03:00:00,4.0,53.0,16.311959237998142,1.276
